Work ID,File Name,Work Agent,Work Title,Work Type,Work Material,Work Description,Work Measurements,Work Date,Work Location,GPSLatitude,GPSLongitude,Image Relation,Image Title,Image Work Type,Work Location Creation,Work Cultural Context,Work Style Period,Work Location Site,Collection,Image Rights,Image Source,Image URL,Title,Creator,Subject,Description,Publisher,Contributor,Coverage,Date,Type,Format,Copyright Notice,Source,Language,Relation,Identifier
1250,AR-MA-Bruzzone-Slonimsqui-Pablo-Forum-Shopping-1250-00.jpg,"Slonimsqui, Pablo ",Forum Shopping,,Objetos,"Caja con tres lápices, cuaderno con hojas en blanco, en la primera “Gustavo Bruzzone” y tapas con cuadrícula y título",Box approximately 26 cm x 26 cm x 2.5 cm; Notebook 21 cm x 15.5 cm x 1.5 cm,ca. 1995- ca. 2010 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1250",-34599,-58380,"[imageOf 1250, RAC Database]",Forum Shopping,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Slonimsqui-Pablo-Forum-Shopping-1250-00.jpg,,,,,,,,,,,,,,,
1176,AR-MA-Bruzzone-Sobrino-Andres-Troquelado-1176-00.jpg,"Sobrino, Andrés ",Sin título Troquelado,,Vinilo troquelado,Plancha negra con formas troqueladas,14 cm x 20 cm,2014 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1176",-34599,-58380,"[imageOf 1176, RAC Database]",Sin título Troquelado,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Sobrino-Andres-Troquelado-1176-00.jpg,,,,,,,,,,,,,,,
1286,AR-MA-Bruzzone-Soibelman-Agustin-Geometria-tridimensional-1286-00.jpg,"Soibelman, Agustín",Sin título - Geometría tridimensional,,Pintura sobre cartón,"Imágenes geométricas tridimensionales, flotando en un fondo azul",49 cm x 34 cm,2003 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1286",-34599,-58380,"[imageOf 1286, RAC Database]",Sin título - Geometría tridimensional,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Soibelman-Agustin-Geometria-tridimensional-1286-00.jpg,,,,,,,,,,,,,,,
863,AR-MA-Bruzzone-Soibelman-Agustin-MullHoland-Drive-0863-00.jpg,"Soibelman, Agustín",MullHoland Drive (This is the girl),,Mixta sobre papel. Tinta y collage,Dibujo surrealista con collage de mujer desnuda y un perro en un auto,50 cm x 35 cm,2003 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 863",-34599,-58380,"[imageOf 863, RAC Database]",MullHoland Drive (This is the girl),digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Soibelman-Agustin-MullHoland-Drive-0863-00.jpg,,,,,,,,,,,,,,,
1988,AR-MA-Bruzzone-Soler-Ana-Clara-Alfabeto-Futuras-Cavernas-1988-00.jpg,"Soler, Ana Clara",Alfabeto Futuras Cavernas,,Impreso Sobre papel. Tintas de Impresión. Offset. Papel reciclado tipo cartulina. Cartón,21 Cartas impresas con dibujos tipo de las cavernas,9 cm x 6 cm (each),2020 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1988",-34599,-58380,"[imageOf 1988, RAC Database]",Alfabeto Futuras Cavernas,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Soler-Ana-Clara-Alfabeto-Futuras-Cavernas-1988-00.jpg,,,,,,,,,,,,,,,
1248,AR-MA-Bruzzone-Soler-Ana-Clara-Figuras-marinas-1248-00.jpg,"Soler, Ana Clara ",Figuras marinas,,Acuarela sobre papel,Diferentes figuras marinas,103 cm x 77 cm,2015 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1248",-34599,-58380,"[imageOf 1248, RAC Database]",Figuras marinas,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Soler-Ana-Clara-Figuras-marinas-1248-00.jpg,,,,,,,,,,,,,,,
1416,AR-MA-Bruzzone-Sorter-Julian-Sillon-1416-00.jpg,"Sorter, Julián",Sillón,,Impresión sobre papel y cinta adhesiva,Imagen de un sillón,111 cm x 252 cm,2017 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1416",-34599,-58380,"[imageOf 1416, RAC Database]",Sillón,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Sorter-Julian-Sillon-1416-00.jpg,,,,,,,,,,,,,,,
1448,AR-MA-Bruzzone-Sosa-Ramon-Cancha-1448-00.jpg,"Sosa, Ramón",Cancha,,Pieza intervenida. Pintura sobre piedra. Partes plásticas y adhesivos,"Una cancha de fútbol, con su mediacancha, sus áreas y sus arcos",approximately 23 cm x 11.5 cm x 7 cm,2017 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1448",-34599,-58380,"[imageOf 1448, RAC Database]",Cancha,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Sosa-Ramon-Cancha-1448-00.jpg,,,,,,,,,,,,,,,
1444,AR-MA-Bruzzone-Star-Ale-Ego-1444-00.jpg,Ale Star,Ego,,Fotografía sobre papel. Emulsión fotográfica. Perfomance: El espectador interactúa con la obra arrancándola de donde estaba pegada,"Rostro de un hombre tipo modelo con pelo largo y aro, con leyenda al pié: era un poster… ""Si la despegaste la llevás""",34 cm x 25 cm (Photo); 38 cm x 25 cm,2012 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1444",-34599,-58380,"[imageOf 1444, RAC Database]",Ego,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Star-Ale-Ego-1444-00.jpg,,,,,,,,,,,,,,,
403,AR-MA-Bruzzone-Stefanol-Cristo-Foto-intervenida-0403-00.jpg,"Stefanol, Cristo",Sin título - Foto intervenida,,Foto sobre papel intervenida,Foto de dos chicas sentadas al borde de un monumento con dibujos sobre la foto,11 cm x 16 cm,2009 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 403",-34599,-58380,"[imageOf 403, RAC Database]",Sin título - Foto intervenida,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Stefanol-Cristo-Foto-intervenida-0403-00.jpg,,,,,,,,,,,,,,,
651,AR-MA-Bruzzone-Strada-Elisa-Cajas-de-fosforos-0651-00.jpg,"Strada, Elisa ",Cajas de fósforos,,Objeto Intervenido,"Seis cajas de fósforos caladas, con un poliéster impreso en las caladuras y fósforos en sus interiores",10 cm x 20 cm; 3.5 cm x 5 cm (each),ca. 1995- ca. 2010 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 651",-34599,-58380,"[imageOf 651, RAC Database]",Cajas de fósforos,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Strada-Elisa-Cajas-de-fosforos-0651-00.jpg,,,,,,,,,,,,,,,
729,AR-MA-Bruzzone-Strada-Elisa-Circulos-de-colores-0729-00.jpg,"Strada, Elisa ",Sin título. Círculos de colores,,Pintura sobre chapa,Círculos de colores encimados,50 cm x 70 cm x 4 cm,ca. 1995- ca. 2010 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 729",-34599,-58380,"[imageOf 729, RAC Database]",Sin título. Círculos de colores,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Strada-Elisa-Circulos-de-colores-0729-00.jpg,,,,,,,,,,,,,,,
1865,AR-MA-Bruzzone-Strada-Elisa-Fernandez-Original-Experto-Maximo-Industria-Argentina-1865-00.jpg,"Strada, Elisa","Fernández, Original, Experto, Máximo, Industria Argentina",,Collage de cartones. Cartones corrugados impresos. Tintas de impresión,"Alusión al reciente nombrado presidente de los argentinos, Alberto Fernández, con elogios a su persona, citando a Máximo Kirchner, Página 12, la K de la era kirchnerista, etc., etc",approximately 15 cm x 13.5 cm x 3.5 cm,2020 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1865",-34599,-58380,"[imageOf 1865, RAC Database]","Fernández, Original, Experto, Máximo, Industria Argentina",digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Strada-Elisa-Fernandez-Original-Experto-Maximo-Industria-Argentina-1865-00.jpg,,,,,,,,,,,,,,,
412,AR-MA-Bruzzone-Strada-Elisa-Geometrico-0412-00.jpg,"Strada, Elisa ",Sin título. Geométrico,,Impreso sobre poliéster,Imagen geométrica con cuadrados y líneas,22.5 cm x 14.5 cm x 2.5 cm,2000 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 412",-34599,-58380,"[imageOf 412, RAC Database]",Sin título. Geométrico,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Strada-Elisa-Geometrico-0412-00.jpg,,,,,,,,,,,,,,,
247,AR-MA-Bruzzone-Suarez-El-Pibe-Bazooka-0247-00.jpg,"Suarez, Pablo Roberto ",El Pibe Bazooka,,Técnica mixta. Objeto-Escultura,Figura de un hombre recostado en una reposera,55 cm x 73 cm x 127 cm,ca. 1995- ca. 2010 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 247",-34599,-58380,"[imageOf 247, RAC Database]",El Pibe Bazooka,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Suarez-El-Pibe-Bazooka-0247-00.jpg,,,,,,,,,,,,,,,
1592,AR-MA-Bruzzone-Suarez-Pablo-Guacho-Presuncion-Confirmada-1592-00.jpg,"Suárez, Pablo",Guacho! Presunción Confirmada,,"Instalación, escultura. Poliestireno expandido (telgopor). Tela. Resina poliéster. Hilo sisal. Masilla epoxi. Pintura. Cuero. Estructura interna de metal y madera","Un ternero llora sobre el cuero de una vaca, supuestamente su madre, con dos grandes lágrimas en sus ojos",approximately 87 cm x 116 cm x 40 cm,ca. 1980- ca. 1990 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1592",-34599,-58380,"[imageOf 1592, RAC Database]",Guacho! Presunción Confirmada,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Suarez-Pablo-Guacho-Presuncion-Confirmada-1592-00.jpg,,,,,,,,,,,,,,,
603,AR-MA-Bruzzone-Suarez-Puzzle-Help-0603-00.jpg,"Suarez, Pablo Roberto ",Puzzle “Help”,,Objeto. Técnica Mixta,Rompecabezas,26 cm x 20 cm,1995 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 603",-34599,-58380,"[imageOf 603, RAC Database]",Puzzle “Help”,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/dam,https://museosabiertos.org/damAR-MA-Bruzzone-Suarez-Puzzle-Help-0603-00.jpg,,,,,,,,,,,,,,,
189,AR-MA-Bruzzone-Suarez-Trementina-El-Duende-0189-00.jpg,"Suarez, Pablo Roberto ",Trementina El Duende da a su pintura la fluidez necesaria,,Técnica mixta e inclusiones,"Un personaje con cola de genio saliendo de un bidón de trementina, tratando de parar el agua pintada que cae de la obra sobre tela",140 cm x 216 cm; Cloth 140 cm x 170 cm; Elf 126 cm x 68 cm x 30 cm; Drum 30 x 20 x 12 cm,1988 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 189",-34599,-58380,"[imageOf 189, RAC Database]",Trementina El Duende da a su pintura la fluidez necesaria,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/dam,https://museosabiertos.org/damAR-MA-Bruzzone-Suarez-Trementina-El-Duende-0189-00.jpg,,,,,,,,,,,,,,,
322,AR-MA-Bruzzone-Subosky-Carlos-Alberto-Corriendo-0322-00.jpg,"Subosky, Carlos Alberto",Corriendo,,Pintura sobre chapa,"Personaje corriendo dentro de una habitación, con un sol en el piso",71.5 cm x 89.5 cm,1989 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 322",-34599,-58380,"[imageOf 322, RAC Database]",Corriendo,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/dam,https://museosabiertos.org/damAR-MA-Bruzzone-Subosky-Carlos-Alberto-Corriendo-0322-00.jpg,,,,,,,,,,,,,,,
717,AR-MA-Bruzzone-Subosky-Carlos-Alberto-Geometrico-I-0717-00.jpg,"Subosky, Carlos Alberto",Sin título Geométrico I,,Impreso sobre papel,"Dibujo geométrico en naranja, gris, rojo y negro",29 cm x 21 cm,1999 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 717",-34599,-58380,"[imageOf 717, RAC Database]",Sin título Geométrico I,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/dam,https://museosabiertos.org/damAR-MA-Bruzzone-Subosky-Carlos-Alberto-Geometrico-I-0717-00.jpg,,,,,,,,,,,,,,,
718,AR-MA-Bruzzone-Subosky-Carlos-Alberto-Geometrico-II-0718-00.jpg,"Subosky, Carlos Alberto",Sin título Geométrico II,,Impreso sobre papel,"Dibujo geométrico en turquesa, blanco, rojo y negro",29 cm x 21 cm,1999 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 718",-34599,-58380,"[imageOf 718, RAC Database]",Sin título Geométrico II,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/dam,https://museosabiertos.org/damAR-MA-Bruzzone-Subosky-Carlos-Alberto-Geometrico-II-0718-00.jpg,,,,,,,,,,,,,,,
1465,AR-MA-Bruzzone-Suscripcion-4-Fotografos-4-Escritores-1465-00.jpg,Suscripción (Buenos Aires artist collective),4 Fotógrafos 4 Escritores,,Mixta. Impresos sobre papel. Tintas de impresión. Fotografías sobre papel. Emulsión fotográfica,Cuatro carpetas formadas cada una por un escritor y un fotógrafo. Cada carpeta posee poesías y fotos,22 cm x 31 cm,1999 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1465",-34599,-58380,"[imageOf 1465, RAC Database]",4 Fotógrafos 4 Escritores,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Suscripcion-4-Fotografos-4-Escritores-1465-00.jpg,,,,,,,,,,,,,,,
1459,AR-MA-Bruzzone-Suscripcion-Verano-1459-00.jpg,Suscripción (Buenos Aires artist collective),Verano,,Librillo. Impreso sobre papel,"Librillo con reproducciones de fotos, poemas y dibujos. Posee un CD en la última página",10 cm x 14 cm,ca. 1995- ca. 2020 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1459",-34599,-58380,"[imageOf 1459, RAC Database]",Verano,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Suscripcion-Verano-1459-00.jpg,,,,,,,,,,,,,,,
135,AR-MA-Bruzzone-Szalkowicz-Cecilia-Belleza-0135-00.jpg,"Szalkowicz, Cecilia",Belleza,,Fotografía sobre papel,20 fotografías,32 cm x 50 cm; 5 cm x 8 cm (each),2001 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 135",-34599,-58380,"[imageOf 135, RAC Database]",Belleza,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Szalkowicz-Cecilia-Belleza-0135-00.jpg,,,,,,,,,,,,,,,
1285,AR-MA-Bruzzone-Szalkowicz-Cecilia-Un-Buen-Nombre-1285-00.jpg,"Szalkowicz, Cecilia",Un Buen Nombre (es lo mejor que una puede tener),,Impreso sobre papel,25 tarjetas con el nombre de la autora escrito de diferentes maneras,8 cm x 5.5 cm (each),2001 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1285",-34599,-58380,"[imageOf 1285, RAC Database]",Un Buen Nombre (es lo mejor que una puede tener),digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Szalkowicz-Cecilia-Un-Buen-Nombre-1285-00.jpg,,,,,,,,,,,,,,,
1438,AR-MA-Bruzzone-Szalkowicz-Yanina-Asi-Nomas-Coleccion-1438-00.jpg,"Szalkowicz, Yanina",Así Nomás-Colección,,"Técnica mixta. Fotografía, poema, librillo. Tintas de impresión",Fotos varias y una poesía,12 cm x 20 cm x 3 cm,2001 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1438",-34599,-58380,"[imageOf 1438, RAC Database]",Así Nomás-Colección,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Szalkowicz-Yanina-Asi-Nomas-Coleccion-1438-00.jpg,,,,,,,,,,,,,,,
733,AR-MA-Bruzzone-Szalkowicz-Yanina-Con-capas-de-plastico-0733-00.jpg,"Szalkowicz, Yanina",Con capas de plástico,,Técnica mixta,"Fotografía de tres personajes con capas de plástico, sobre tela roja y blanca y lentejuelas e hilos dorados",22 cm x 32 cm,ca. 1995- ca. 2010 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 733",-34599,-58380,"[imageOf 733, RAC Database]",Con capas de plástico,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Szalkowicz-Yanina-Con-capas-de-plastico-0733-00.jpg,,,,,,,,,,,,,,,
735,AR-MA-Bruzzone-Szalkowicz-Yanina-Personaje-con-la-boca-abierta-0735-00.jpg,"Szalkowicz, Yanina",Personaje con la boca abierta,,Técnica mixta,"Fotografía con personaje con la boca abierta y esculturas de fondo, sobre tela blanca y roja y lentejuelas e hilos dorados",22 cm x 32 cm,2004 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 735",-34599,-58380,"[imageOf 735, RAC Database]",Personaje con la boca abierta,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Szalkowicz-Yanina-Personaje-con-la-boca-abierta-0735-00.jpg,,,,,,,,,,,,,,,
734,AR-MA-Bruzzone-Szalkowicz-Yanina-Personaje-Sonriendo-0734-00.jpg,"Szalkowicz, Yanina",Personaje Sonriendo,,Técnica mixta,"Fotografía con personaje sonriendo y esculturas de fondo, sobre tela blanca y roja y lentejuelas e hilos dorados",22 cm x 32 cm,2004 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 734",-34599,-58380,"[imageOf 734, RAC Database]",Personaje Sonriendo,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Szalkowicz-Yanina-Personaje-Sonriendo-0734-00.jpg,,,,,,,,,,,,,,,
471,AR-MA-Bruzzone-Szalkowicz-Yanina-Venta-callejera-0471-00.jpg,"Szalkowicz, Yanina",Venta callejera,,Fotografía sobre papel,"Un hombre con gorra vendiendo en un puesto callejero, con graffitis de fondo",7 cm x 11 cm,ca. 1995- ca. 2010 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 471",-34599,-58380,"[imageOf 471, RAC Database]",Venta callejera,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Szalkowicz-Yanina-Venta-callejera-0471-00.jpg,,,,,,,,,,,,,,,
1314,AR-MA-Bruzzone-Szu-Enho-Serigrafia-Sagrada-Mercancia-1314-00.jpg,Szü Enho,Serigrafía Sagrada Mercancía,,Serigrafía sobre papel,"Imagen de una serpiente, enroscada, en negro",67 cm x 45 cm,2015 (creation),"Colección Bruzzone (Buenos Aires, Argentina) Inv. 1314",-34599,-58380,"[imageOf 1314, RAC Database]",Serigrafía Sagrada Mercancía,digital image,Argentina,Argentinean,Contemporary,"Private Collection (Buenos Aires, Argentina)",Colección Bruzzone,CC-BY Roberto Macchiavelli,https://museosabiertos.org/assets/,https://museosabiertos.org/assets/AR-MA-Bruzzone-Szu-Enho-Serigrafia-Sagrada-Mercancia-1314-00.jpg,,,,,,,,,,,,,,,
